,_index,_id,_score,_source.MessageId,_source.Sensor.Location,_source.Sensor.Value,_source.Sensor.PhysicalContext,_source.Sensor.ParentalContext,_source.Sensor.Index,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.XName,_source.Sensor.Timestamp,_source.@version,_source.tags,_source.TelemetrySource,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Logstash.Timestamp,_source.@timestamp,_source.vcluster,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.nid
47,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,_8hjgJUB0UnMoQzxFSjA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.562,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:26.263899619,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537253,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697124640Z,2025-03-10T13:59:26.263Z,daint,alps.temperature,metrics,facility.telemetry,6898
48,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,AMhjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.687,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:26.263822022,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537254,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697138700Z,2025-03-10T13:59:26.263Z,daint,alps.temperature,metrics,facility.telemetry,6898
49,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,AchjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:26.352446331,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537255,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697149150Z,2025-03-10T13:59:26.352Z,daint,alps.temperature,metrics,facility.telemetry,6898
50,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,AshjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:26.367576858,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537256,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697159670Z,2025-03-10T13:59:26.367Z,daint,alps.temperature,metrics,facility.telemetry,6898
51,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,A8hjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,29.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.353105914,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537257,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697170210Z,2025-03-10T13:59:25.353Z,daint,alps.temperature,metrics,facility.telemetry,6898
52,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,BMhjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.368514107,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537258,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697180Z,2025-03-10T13:59:25.368Z,daint,alps.temperature,metrics,facility.telemetry,6898
53,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,BchjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.468578086,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537259,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697190Z,2025-03-10T13:59:25.468Z,daint,alps.temperature,metrics,facility.telemetry,6898
54,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,BshjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.483986359,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537260,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697199740Z,2025-03-10T13:59:25.483Z,daint,alps.temperature,metrics,facility.telemetry,6898
55,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,B8hjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.591871389,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537261,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697209740Z,2025-03-10T13:59:25.591Z,daint,alps.temperature,metrics,facility.telemetry,6898
56,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,CMhjgJUB0UnMoQzxFSnA,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:25.606790486,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622537262,2025-03-10T13:59:30.641Z,2025-03-10T14:08:23.697219710Z,2025-03-10T13:59:25.606Z,daint,alps.temperature,metrics,facility.telemetry,6898
57,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,PwZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,41.687,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.074160752,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659309,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728781065Z,2025-03-10T13:59:51.074Z,daint,alps.temperature,metrics,facility.telemetry,6898
58,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,RQZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.264113313,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659315,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728842545Z,2025-03-10T13:59:50.264Z,daint,alps.temperature,metrics,facility.telemetry,6898
59,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,PQZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.75,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.074380261,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659307,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728761095Z,2025-03-10T13:59:51.074Z,daint,alps.temperature,metrics,facility.telemetry,6898
60,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,QgZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.156277865,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659312,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728809925Z,2025-03-10T13:59:51.156Z,daint,alps.temperature,metrics,facility.telemetry,6898
61,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,QwZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.152013453,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659313,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728819505Z,2025-03-10T13:59:50.152Z,daint,alps.temperature,metrics,facility.telemetry,6898
62,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,RAZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.167373409,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659314,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728829095Z,2025-03-10T13:59:50.167Z,daint,alps.temperature,metrics,facility.telemetry,6898
63,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,RgZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.279337675,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659316,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728852495Z,2025-03-10T13:59:50.279Z,daint,alps.temperature,metrics,facility.telemetry,6898
64,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,RwZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.395497013,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659317,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728862365Z,2025-03-10T13:59:50.395Z,daint,alps.temperature,metrics,facility.telemetry,6898
65,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,SAZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:50.410847369,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659318,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728871995Z,2025-03-10T13:59:50.410Z,daint,alps.temperature,metrics,facility.telemetry,6898
66,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,PgZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.218,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.073440948,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659308,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728770965Z,2025-03-10T13:59:51.073Z,daint,alps.temperature,metrics,facility.telemetry,6898
67,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,QAZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.75,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.073020889,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659310,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728790505Z,2025-03-10T13:59:51.073Z,daint,alps.temperature,metrics,facility.telemetry,6898
68,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,QQZkgJUBfkMYTVetgYSF,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:51.141257093,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622659311,2025-03-10T13:59:55.746Z,2025-03-10T14:09:45.728800175Z,2025-03-10T13:59:51.141Z,daint,alps.temperature,metrics,facility.telemetry,6898
69,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,481kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.875,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.456624611,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682893,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764721848Z,2025-03-10T13:59:55.456Z,daint,alps.temperature,metrics,facility.telemetry,6898
70,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,5s1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:54.529906979,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682896,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764751667Z,2025-03-10T13:59:54.529Z,daint,alps.temperature,metrics,facility.telemetry,6898
71,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,581kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:54.545107022,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682897,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764761237Z,2025-03-10T13:59:54.545Z,daint,alps.temperature,metrics,facility.telemetry,6898
72,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,6c1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:54.672519080,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682899,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764780797Z,2025-03-10T13:59:54.672Z,daint,alps.temperature,metrics,facility.telemetry,6898
73,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,7c1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.218968824,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682903,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764839267Z,2025-03-10T13:59:56.218Z,daint,alps.temperature,metrics,facility.telemetry,6898
74,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,8M1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.906,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.554934181,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682906,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764874267Z,2025-03-10T13:59:56.554Z,daint,alps.temperature,metrics,facility.telemetry,6898
75,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,8c1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.562,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.554678834,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682907,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764884497Z,2025-03-10T13:59:56.554Z,daint,alps.temperature,metrics,facility.telemetry,6898
76,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,8s1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.640896702,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682908,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764895057Z,2025-03-10T13:59:56.640Z,daint,alps.temperature,metrics,facility.telemetry,6898
77,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,881kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.656102905,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682909,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764911547Z,2025-03-10T13:59:56.656Z,daint,alps.temperature,metrics,facility.telemetry,6898
78,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,9s1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.780986305,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682912,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764942967Z,2025-03-10T13:59:55.780Z,daint,alps.temperature,metrics,facility.telemetry,6898
79,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,_s1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.5,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:57.665368668,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682920,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765041536Z,2025-03-10T13:59:57.665Z,daint,alps.temperature,metrics,facility.telemetry,6898
80,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,AM1kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:57.729996651,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682922,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765061596Z,2025-03-10T13:59:57.729Z,daint,alps.temperature,metrics,facility.telemetry,6898
81,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,Ac1kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:57.744971506,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682923,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765071446Z,2025-03-10T13:59:57.744Z,daint,alps.temperature,metrics,facility.telemetry,6898
82,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,As1kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.743567992,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682924,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765081056Z,2025-03-10T13:59:56.743Z,daint,alps.temperature,metrics,facility.telemetry,6898
83,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,A81kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.758729157,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682925,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765091306Z,2025-03-10T13:59:56.758Z,daint,alps.temperature,metrics,facility.telemetry,6898
84,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,BM1kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.872377740,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682926,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765100846Z,2025-03-10T13:59:56.872Z,daint,alps.temperature,metrics,facility.telemetry,6898
85,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,Bs1kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,36.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.968029939,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682928,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765119736Z,2025-03-10T13:59:56.968Z,daint,alps.temperature,metrics,facility.telemetry,6898
86,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,B81kgJUB0UnMoQzxjMWy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:56.983197664,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682929,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.765130076Z,2025-03-10T13:59:56.983Z,daint,alps.temperature,metrics,facility.telemetry,6898
87,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,3s1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,40.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.459597663,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682888,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764649148Z,2025-03-10T13:59:55.459Z,daint,alps.temperature,metrics,facility.telemetry,6898
88,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,381kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.129875755,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682889,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764676758Z,2025-03-10T13:59:55.129Z,daint,alps.temperature,metrics,facility.telemetry,6898
89,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,4M1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.406,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.456541655,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682890,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764691508Z,2025-03-10T13:59:55.456Z,daint,alps.temperature,metrics,facility.telemetry,6898
90,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,4c1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.031,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.455834410,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682891,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764702438Z,2025-03-10T13:59:55.455Z,daint,alps.temperature,metrics,facility.telemetry,6898
91,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,5M1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.528236726,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682894,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764731428Z,2025-03-10T13:59:55.528Z,daint,alps.temperature,metrics,facility.telemetry,6898
92,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006372,5c1kgJUB0UnMoQzxjMSy,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:59:55.544072178,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,6,cray-telemetry-temperature-split,103622682895,2025-03-10T14:00:00.741Z,2025-03-10T14:09:54.764741128Z,2025-03-10T13:59:55.544Z,daint,alps.temperature,metrics,facility.telemetry,6898
