,_index,_id,_score,_source.@version,_source.TelemetrySource,_source.@timestamp,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Logstash.Timestamp,_source.MessageId,_source.vcluster,_source.Sensor.Value,_source.Sensor.ParentalContext,_source.Sensor.Timestamp,_source.Sensor.Index,_source.Sensor.Location,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.XName,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.PhysicalSubContext,_source.Sensor.PhysicalContext,_source.nid,_source.tags
201,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,dviCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.852Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135572,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902462730Z,CrayTelemetry.Power,daint,105.231,,2025-03-10 13:56:10.852659682,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
202,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,d_iCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.851Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135573,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902472660Z,CrayTelemetry.Power,daint,91.721,,2025-03-10 13:56:10.851108560,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
203,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ePiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.853Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135574,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902482830Z,CrayTelemetry.Power,daint,91.449,,2025-03-10 13:56:10.853234133,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
204,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,efiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.852Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135575,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902493210Z,CrayTelemetry.Power,daint,97.099,,2025-03-10 13:56:10.852400015,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
205,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,eviCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.843Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135576,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902503470Z,CrayTelemetry.Power,daint,130.0,,2025-03-10 13:56:10.843426383,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
206,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,e_iCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.863Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135577,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902512960Z,CrayTelemetry.Power,daint,129.0,,2025-03-10 13:56:10.863663373,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
207,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,fPiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.878Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135578,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902522540Z,CrayTelemetry.Power,daint,143.0,,2025-03-10 13:56:10.878747979,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
208,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ffiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.893Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135579,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902531880Z,CrayTelemetry.Power,daint,137.0,,2025-03-10 13:56:10.893379089,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
209,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,fviCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.266Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135580,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902541401Z,CrayTelemetry.Power,daint,320.0,,2025-03-10 13:56:10.266414637,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
210,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,f_iCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.295Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135581,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902550791Z,CrayTelemetry.Power,daint,319.0,,2025-03-10 13:56:10.295149442,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
211,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,gPiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.394Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135582,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902560231Z,CrayTelemetry.Power,daint,326.0,,2025-03-10 13:56:10.394115300,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
212,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,gfiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.422Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135583,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902570061Z,CrayTelemetry.Power,daint,308.0,,2025-03-10 13:56:10.422800508,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
213,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,gviCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.739Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135588,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902620451Z,CrayTelemetry.Power,daint,1130.0,Chassis,2025-03-10 13:56:10.739425417,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
214,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,g_iCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:10.853Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135589,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902630711Z,CrayTelemetry.Power,daint,386.0,Chassis,2025-03-10 13:56:10.853234133,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
215,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,hPiCgJUBX8z-mIiI-81a,1.2786129,1,nC,2025-03-10T13:56:12.170Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:14.028Z,151092135593,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:10.902672072Z,CrayTelemetry.Power,daint,963.90625,Chassis,2025-03-10 13:56:12.170203089,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
216,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,3ZSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:18.861Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229239,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986093656Z,CrayTelemetry.Power,daint,936.013333,Chassis,2025-03-10 13:56:18.861083850,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
217,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,3pSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.848Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229240,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986103836Z,CrayTelemetry.Power,daint,61.615,Chassis,2025-03-10 13:56:19.848955160,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
218,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,35SDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:18.871Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229241,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986114016Z,CrayTelemetry.Power,daint,257.698,Chassis,2025-03-10 13:56:18.871205585,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
219,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4JSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.045Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229242,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986124316Z,CrayTelemetry.Power,daint,246.459,Chassis,2025-03-10 13:56:19.045147459,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
220,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4ZSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.274Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229243,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986134766Z,CrayTelemetry.Power,daint,251.444,Chassis,2025-03-10 13:56:19.274914065,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
221,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,4pSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.560Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229244,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986145596Z,CrayTelemetry.Power,daint,239.751,Chassis,2025-03-10 13:56:19.560738432,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
222,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,45SDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.850Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229245,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986155476Z,CrayTelemetry.Power,daint,84.441,,2025-03-10 13:56:19.850772509,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
223,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5JSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.853Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229246,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986165606Z,CrayTelemetry.Power,daint,79.604,,2025-03-10 13:56:19.853413977,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
224,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5ZSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.844Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229247,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986175426Z,CrayTelemetry.Power,daint,71.313,,2025-03-10 13:56:19.844742570,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
225,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,5pSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.844Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229248,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986185806Z,CrayTelemetry.Power,daint,71.082,,2025-03-10 13:56:19.844351150,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
226,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,55SDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.854Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229249,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986195847Z,CrayTelemetry.Power,daint,125.0,,2025-03-10 13:56:19.854948380,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
227,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6JSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.870Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229250,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986205837Z,CrayTelemetry.Power,daint,127.0,,2025-03-10 13:56:19.870604239,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
228,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6ZSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.885Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229251,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986215377Z,CrayTelemetry.Power,daint,142.0,,2025-03-10 13:56:19.885484296,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
229,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,6pSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.900Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229252,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986224897Z,CrayTelemetry.Power,daint,136.0,,2025-03-10 13:56:19.900330674,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
230,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,65SDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.226Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229253,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986234717Z,CrayTelemetry.Power,daint,261.0,,2025-03-10 13:56:19.226481684,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
231,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7JSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.254Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229254,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986245017Z,CrayTelemetry.Power,daint,253.0,,2025-03-10 13:56:19.254922264,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
232,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7ZSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.386Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229255,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986254657Z,CrayTelemetry.Power,daint,248.0,,2025-03-10 13:56:19.386324982,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
233,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,7pSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.414Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229256,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986264657Z,CrayTelemetry.Power,daint,236.0,,2025-03-10 13:56:19.414925314,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
234,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,75SDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.739Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229261,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986316258Z,CrayTelemetry.Power,daint,963.0,Chassis,2025-03-10 13:56:19.739812690,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
235,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,8JSDgJUBLX0VJ38lUJ3Z,1.2786129,1,nC,2025-03-10T13:56:19.853Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229262,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.986326648Z,CrayTelemetry.Power,daint,306.0,Chassis,2025-03-10 13:56:19.853413977,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
236,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,XpSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:22.250Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229445,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988205844Z,CrayTelemetry.Power,daint,935.47619,Chassis,2025-03-10 13:56:22.250698985,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
237,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,X5SDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.146Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229446,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988216204Z,CrayTelemetry.Power,daint,61.544,Chassis,2025-03-10 13:56:23.146358739,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
238,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,YJSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:22.260Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229447,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988226285Z,CrayTelemetry.Power,daint,250.991,Chassis,2025-03-10 13:56:22.260312505,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
239,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,YZSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:22.406Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229448,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988236715Z,CrayTelemetry.Power,daint,250.266,Chassis,2025-03-10 13:56:22.406283536,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
240,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,YpSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:22.662Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229449,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988247005Z,CrayTelemetry.Power,daint,248.543,Chassis,2025-03-10 13:56:22.662629775,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
241,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,Y5SDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:22.924Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229450,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988257165Z,CrayTelemetry.Power,daint,238.663,Chassis,2025-03-10 13:56:22.924056880,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
242,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ZJSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.146Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229451,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988266945Z,CrayTelemetry.Power,daint,83.867,,2025-03-10 13:56:23.146568729,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
243,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ZZSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.147Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229452,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988276825Z,CrayTelemetry.Power,daint,79.609,,2025-03-10 13:56:23.147637956,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
244,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ZpSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.147Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229453,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988286975Z,CrayTelemetry.Power,daint,71.409,,2025-03-10 13:56:23.147717952,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
245,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,Z5SDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.147Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229454,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988296775Z,CrayTelemetry.Power,daint,70.196,,2025-03-10 13:56:23.147793468,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
246,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,aJSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.149Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229455,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988306575Z,CrayTelemetry.Power,daint,125.0,,2025-03-10 13:56:23.149956400,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
247,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,aZSDgJUBLX0VJ38lUJ7Z,1.2786129,1,nC,2025-03-10T13:56:23.165Z,alps.power,metrics,facility.telemetry,2025-03-10T13:56:24.090Z,151092229456,cray-telemetry-power-split,logstash-facility-telemetry-alps,8,2025-03-10T14:43:26.988317125Z,CrayTelemetry.Power,daint,127.0,,2025-03-10 13:56:23.165725292,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
